County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Thurston County,Olympia School District,SBA,MATH,5,All,428,60.5
Thurston County,Olympia School District,SBA,MATH,6,All,440,65.6
Thurston County,Olympia School District,SBA,MATH,7,All,501,70.2
Thurston County,Olympia School District,SBA,MATH,8,All,491,70.7
Thurston County,Olympia School District,SBA,MATH,10,All,486,62.2
Okanogan County,Omak School District,SBA,ELA,3,All,23,20.5
Okanogan County,Omak School District,SBA,ELA,4,All,47,35.3
Okanogan County,Omak School District,SBA,ELA,5,All,23,20.1
Okanogan County,Omak School District,SBA,ELA,6,All,28,22
Okanogan County,Omak School District,SBA,ELA,7,All,43,37.3
Okanogan County,Omak School District,SBA,ELA,8,All,48,45.2
Okanogan County,Omak School District,SBA,ELA,10,All,68,62.3
Okanogan County,Omak School District,SBA,MATH,3,All,12,10.7
Okanogan County,Omak School District,SBA,MATH,4,All,46,34.5
Okanogan County,Omak School District,SBA,MATH,5,All,19,16.5
Okanogan County,Omak School District,SBA,MATH,6,All,15,11.8
Okanogan County,Omak School District,SBA,MATH,7,All,35,30.7
Okanogan County,Omak School District,SBA,MATH,8,All,26,24.7
Okanogan County,Omak School District,SBA,MATH,10,All,41,37.2
Lewis County,Onalaska School District,SBA,ELA,3,All,33,54
Lewis County,Onalaska School District,SBA,ELA,4,All,30,49.1
Lewis County,Onalaska School District,SBA,ELA,5,All,44,60.2
Lewis County,Onalaska School District,SBA,ELA,6,All,32,51.6
Lewis County,Onalaska School District,SBA,ELA,7,All,27,48.2
Lewis County,Onalaska School District,SBA,ELA,8,All,39,61.9
Lewis County,Onalaska School District,SBA,ELA,10,All,35,71.4
Lewis County,Onalaska School District,SBA,MATH,3,All,35,57.3
Lewis County,Onalaska School District,SBA,MATH,4,All,37,60.6
Lewis County,Onalaska School District,SBA,MATH,5,All,34,46.5
Lewis County,Onalaska School District,SBA,MATH,6,All,27,44.2
Lewis County,Onalaska School District,SBA,MATH,7,All,20,35.7
Lewis County,Onalaska School District,SBA,MATH,8,All,25,40.3
Lewis County,Onalaska School District,SBA,MATH,10,All,10,20.8
Stevens County,Onion Creek School District,SBA,ELA,3,All,,
Stevens County,Onion Creek School District,SBA,ELA,4,All,,
Stevens County,Onion Creek School District,SBA,ELA,5,All,,
Stevens County,Onion Creek School District,SBA,ELA,6,All,,
Stevens County,Onion Creek School District,SBA,ELA,7,All,,
Stevens County,Onion Creek School District,SBA,MATH,3,All,,
Stevens County,Onion Creek School District,SBA,MATH,4,All,,
Stevens County,Onion Creek School District,SBA,MATH,5,All,,
Stevens County,Onion Creek School District,SBA,MATH,6,All,,
Stevens County,Onion Creek School District,SBA,MATH,7,All,,
San Juan County,Orcas Island School District,SBA,ELA,3,All,24,60
San Juan County,Orcas Island School District,SBA,ELA,4,All,22,73.3
San Juan County,Orcas Island School District,SBA,ELA,5,All,21,65.6
San Juan County,Orcas Island School District,SBA,ELA,6,All,18,58
San Juan County,Orcas Island School District,SBA,ELA,7,All,17,56.6
San Juan County,Orcas Island School District,SBA,ELA,8,All,20,64.5
San Juan County,Orcas Island School District,SBA,ELA,10,All,24,77.4
San Juan County,Orcas Island School District,SBA,MATH,3,All,22,55
San Juan County,Orcas Island School District,SBA,MATH,4,All,14,46.6
San Juan County,Orcas Island School District,SBA,MATH,5,All,12,36.3
San Juan County,Orcas Island School District,SBA,MATH,6,All,12,38.7
San Juan County,Orcas Island School District,SBA,MATH,7,All,10,33.3
San Juan County,Orcas Island School District,SBA,MATH,8,All,12,38.7
San Juan County,Orcas Island School District,SBA,MATH,10,All,18,58
Spokane County,Orchard Prairie School District,SBA,ELA,3,All,5,45.4
Spokane County,Orchard Prairie School District,SBA,ELA,4,All,2,20
Spokane County,Orchard Prairie School District,SBA,ELA,5,All,6,60
Spokane County,Orchard Prairie School District,SBA,ELA,6,All,,
Spokane County,Orchard Prairie School District,SBA,ELA,7,All,,
Spokane County,Orchard Prairie School District,SBA,MATH,3,All,6,54.5
Spokane County,Orchard Prairie School District,SBA,MATH,4,All,3,30
Spokane County,Orchard Prairie School District,SBA,MATH,5,All,8,80
Spokane County,Orchard Prairie School District,SBA,MATH,6,All,,
Spokane County,Orchard Prairie School District,SBA,MATH,7,All,,
Ferry County,Orient School District,SBA,ELA,3,All,,
Ferry County,Orient School District,SBA,ELA,4,All,,
Ferry County,Orient School District,SBA,ELA,5,All,,
Ferry County,Orient School District,SBA,ELA,6,All,,
Ferry County,Orient School District,SBA,ELA,7,All,,
Ferry County,Orient School District,SBA,ELA,8,All,,
Ferry County,Orient School District,SBA,MATH,3,All,,
Ferry County,Orient School District,SBA,MATH,4,All,,
Ferry County,Orient School District,SBA,MATH,5,All,,
Ferry County,Orient School District,SBA,MATH,6,All,,
Ferry County,Orient School District,SBA,MATH,7,All,,
Ferry County,Orient School District,SBA,MATH,8,All,,
Douglas County,Orondo School District,SBA,ELA,3,All,6,27.2
Douglas County,Orondo School District,SBA,ELA,4,All,14,70
Douglas County,Orondo School District,SBA,ELA,5,All,6,28.5
Douglas County,Orondo School District,SBA,ELA,6,All,11,57.8
Douglas County,Orondo School District,SBA,ELA,7,All,6,31.5
Douglas County,Orondo School District,SBA,ELA,8,All,10,50
Douglas County,Orondo School District,SBA,MATH,3,All,5,22.7
Douglas County,Orondo School District,SBA,MATH,4,All,9,45
Douglas County,Orondo School District,SBA,MATH,5,All,7,33.3
Douglas County,Orondo School District,SBA,MATH,6,All,9,47.3
Douglas County,Orondo School District,SBA,MATH,7,All,6,31.5
Douglas County,Orondo School District,SBA,MATH,8,All,7,35
Okanogan County,Oroville School District,SBA,ELA,3,All,23,46.9
Okanogan County,Oroville School District,SBA,ELA,4,All,17,39.5
Okanogan County,Oroville School District,SBA,ELA,5,All,23,46
Okanogan County,Oroville School District,SBA,ELA,6,All,17,39.5
Okanogan County,Oroville School District,SBA,ELA,7,All,16,36.3
Okanogan County,Oroville School District,SBA,ELA,8,All,22,53.6
Okanogan County,Oroville School District,SBA,ELA,10,All,19,54.2
Okanogan County,Oroville School District,SBA,MATH,3,All,33,67.3
Okanogan County,Oroville School District,SBA,MATH,4,All,13,30.2
Okanogan County,Oroville School District,SBA,MATH,5,All,19,38
Okanogan County,Oroville School District,SBA,MATH,6,All,17,39.5
Okanogan County,Oroville School District,SBA,MATH,7,All,13,29.5
Okanogan County,Oroville School District,SBA,MATH,8,All,14,34.1
Okanogan County,Oroville School District,SBA,MATH,10,All,7,20
Pierce County,Orting School District,SBA,ELA,3,All,114,53.2
Pierce County,Orting School District,SBA,ELA,4,All,80,35.2
Pierce County,Orting School District,SBA,ELA,5,All,110,50.2
Pierce County,Orting School District,SBA,ELA,6,All,112,52
Pierce County,Orting School District,SBA,ELA,7,All,114,60.6
Pierce County,Orting School District,SBA,ELA,8,All,122,63.2
Pierce County,Orting School District,SBA,ELA,10,All,150,77.7
Pierce County,Orting School District,SBA,MATH,3,All,105,49.2
Pierce County,Orting School District,SBA,MATH,4,All,82,36.4
Pierce County,Orting School District,SBA,MATH,5,All,76,34.8
Pierce County,Orting School District,SBA,MATH,6,All,82,38.3
Pierce County,Orting School District,SBA,MATH,7,All,68,36.3
Pierce County,Orting School District,SBA,MATH,8,All,94,48.7
Pierce County,Orting School District,SBA,MATH,10,All,72,37.3
Adams County,Othello School District,SBA,ELA,3,All,100,28.9
Adams County,Othello School District,SBA,ELA,4,All,137,33.9
Adams County,Othello School District,SBA,ELA,5,All,143,39.3
Adams County,Othello School District,SBA,ELA,6,All,99,29.2
Adams County,Othello School District,SBA,ELA,7,All,126,37.6
Adams County,Othello School District,SBA,ELA,8,All,95,32.3
Adams County,Othello School District,SBA,ELA,10,All,139,46.8
Adams County,Othello School District,SBA,MATH,3,All,180,52
Adams County,Othello School District,SBA,MATH,4,All,183,45.4
Adams County,Othello School District,SBA,MATH,5,All,132,36.4
Adams County,Othello School District,SBA,MATH,6,All,90,26.6
Adams County,Othello School District,SBA,MATH,7,All,104,31.1
Adams County,Othello School District,SBA,MATH,8,All,85,28.9
Adams County,Othello School District,SBA,MATH,10,All,67,22.5
Douglas County,Palisades School District,SBA,ELA,3,All,,
Douglas County,Palisades School District,SBA,ELA,4,All,,
Douglas County,Palisades School District,SBA,ELA,5,All,,
Douglas County,Palisades School District,SBA,MATH,3,All,,
Douglas County,Palisades School District,SBA,MATH,4,All,,
Douglas County,Palisades School District,SBA,MATH,5,All,,
Whitman County,Palouse School District,SBA,ELA,3,All,,
Whitman County,Palouse School District,SBA,ELA,4,All,12,80
Whitman County,Palouse School District,SBA,ELA,5,All,8,61.5
Whitman County,Palouse School District,SBA,ELA,6,All,7,53.8
Whitman County,Palouse School District,SBA,ELA,7,All,15,93.7
Whitman County,Palouse School District,SBA,ELA,8,All,8,61.5
Whitman County,Palouse School District,SBA,ELA,10,All,,
Whitman County,Palouse School District,SBA,MATH,3,All,,
Whitman County,Palouse School District,SBA,MATH,4,All,7,46.6
Whitman County,Palouse School District,SBA,MATH,5,All,7,53.8
Whitman County,Palouse School District,SBA,MATH,6,All,5,38.4
Whitman County,Palouse School District,SBA,MATH,7,All,7,43.7
Whitman County,Palouse School District,SBA,MATH,8,All,5,38.4
Whitman County,Palouse School District,SBA,MATH,10,All,,
Franklin County,Pasco School District,SBA,ELA,3,All,420,28.6
Franklin County,Pasco School District,SBA,ELA,4,All,500,33.5
Franklin County,Pasco School District,SBA,ELA,5,All,582,39.3
Franklin County,Pasco School District,SBA,ELA,6,All,519,36.7
Franklin County,Pasco School District,SBA,ELA,7,All,587,42.7
Franklin County,Pasco School District,SBA,ELA,8,All,543,42.5
Franklin County,Pasco School District,SBA,ELA,10,All,628,51
Franklin County,Pasco School District,SBA,MATH,3,All,492,33.6
Franklin County,Pasco School District,SBA,MATH,4,All,495,33.2
Franklin County,Pasco School District,SBA,MATH,5,All,463,31.3
Franklin County,Pasco School District,SBA,MATH,6,All,430,30.3
Franklin County,Pasco School District,SBA,MATH,7,All,440,32
Franklin County,Pasco School District,SBA,MATH,8,All,367,28.7
Franklin County,Pasco School District,SBA,MATH,10,All,284,23.1
Okanogan County,Pateros School District,SBA,ELA,3,All,13,65
Okanogan County,Pateros School District,SBA,ELA,4,All,15,48.3
Okanogan County,Pateros School District,SBA,ELA,5,All,14,50
Okanogan County,Pateros School District,SBA,ELA,6,All,14,48.2
Okanogan County,Pateros School District,SBA,ELA,7,All,6,26
Okanogan County,Pateros School District,SBA,ELA,8,All,14,58.3
Okanogan County,Pateros School District,SBA,ELA,10,All,18,78.2
Okanogan County,Pateros School District,SBA,MATH,3,All,12,60
Okanogan County,Pateros School District,SBA,MATH,4,All,15,48.3
Okanogan County,Pateros School District,SBA,MATH,5,All,11,39.2
Okanogan County,Pateros School District,SBA,MATH,6,All,11,37.9
Okanogan County,Pateros School District,SBA,MATH,7,All,5,21.7
Okanogan County,Pateros School District,SBA,MATH,8,All,10,43.4
Okanogan County,Pateros School District,SBA,MATH,10,All,9,39.1
Benton County,Paterson School District,SBA,ELA,3,All,,
Benton County,Paterson School District,SBA,ELA,4,All,,
Benton County,Paterson School District,SBA,ELA,5,All,10,62.5
Benton County,Paterson School District,SBA,ELA,6,All,,
Benton County,Paterson School District,SBA,ELA,7,All,,
Benton County,Paterson School District,SBA,ELA,8,All,,
Benton County,Paterson School District,SBA,MATH,3,All,,
Benton County,Paterson School District,SBA,MATH,4,All,9,69.2
Benton County,Paterson School District,SBA,MATH,5,All,11,68.7
Benton County,Paterson School District,SBA,MATH,6,All,,
Benton County,Paterson School District,SBA,MATH,7,All,,
Benton County,Paterson School District,SBA,MATH,8,All,,
Lewis County,Pe Ell School District,SBA,ELA,3,All,9,52.9
Lewis County,Pe Ell School District,SBA,ELA,4,All,11,50
Lewis County,Pe Ell School District,SBA,ELA,5,All,12,75
Lewis County,Pe Ell School District,SBA,ELA,6,All,11,64.7
Lewis County,Pe Ell School District,SBA,ELA,7,All,12,70.5
Lewis County,Pe Ell School District,SBA,ELA,8,All,12,52.1
Lewis County,Pe Ell School District,SBA,ELA,10,All,16,80
Lewis County,Pe Ell School District,SBA,MATH,3,All,11,64.7
Lewis County,Pe Ell School District,SBA,MATH,4,All,14,60.8
Lewis County,Pe Ell School District,SBA,MATH,5,All,11,68.7
Lewis County,Pe Ell School District,SBA,MATH,6,All,4,23.5
Lewis County,Pe Ell School District,SBA,MATH,7,All,6,35.2
Lewis County,Pe Ell School District,SBA,MATH,8,All,5,21.7
Lewis County,Pe Ell School District,SBA,MATH,10,All,9,47.3
Pierce County,Peninsula School District,SBA,ELA,3,All,427,69.6
Pierce County,Peninsula School District,SBA,ELA,4,All,462,72.6
Pierce County,Peninsula School District,SBA,ELA,5,All,461,68.9
Pierce County,Peninsula School District,SBA,ELA,6,All,494,69.1
Pierce County,Peninsula School District,SBA,ELA,7,All,525,74.5
Pierce County,Peninsula School District,SBA,ELA,8,All,522,72.6
Pierce County,Peninsula School District,SBA,ELA,10,All,576,79.4
Pierce County,Peninsula School District,SBA,MATH,3,All,452,73.6
Pierce County,Peninsula School District,SBA,MATH,4,All,427,66.9
Pierce County,Peninsula School District,SBA,MATH,5,All,376,56.1
Pierce County,Peninsula School District,SBA,MATH,6,All,396,55.3
Pierce County,Peninsula School District,SBA,MATH,7,All,417,59.2
Pierce County,Peninsula School District,SBA,MATH,8,All,433,60.2
Pierce County,Peninsula School District,SBA,MATH,10,All,348,48.1
Mason County,Pioneer School District,SBA,ELA,3,All,39,48.1
Mason County,Pioneer School District,SBA,ELA,4,All,52,57.1
Mason County,Pioneer School District,SBA,ELA,5,All,39,48.7
Mason County,Pioneer School District,SBA,ELA,6,All,31,39.2
Mason County,Pioneer School District,SBA,ELA,7,All,42,50.6
Mason County,Pioneer School District,SBA,ELA,8,All,61,65.5
Mason County,Pioneer School District,SBA,MATH,3,All,38,45.7
Mason County,Pioneer School District,SBA,MATH,4,All,51,56.6
Mason County,Pioneer School District,SBA,MATH,5,All,34,42.5
Mason County,Pioneer School District,SBA,MATH,6,All,20,25.6
Mason County,Pioneer School District,SBA,MATH,7,All,33,39.7
Mason County,Pioneer School District,SBA,MATH,8,All,38,41.7
Garfield County,Pomeroy School District,SBA,ELA,3,All,17,65.3
Garfield County,Pomeroy School District,SBA,ELA,4,All,11,42.3
Garfield County,Pomeroy School District,SBA,ELA,5,All,12,50
Garfield County,Pomeroy School District,SBA,ELA,6,All,14,51.8
Garfield County,Pomeroy School District,SBA,ELA,7,All,14,58.3
Garfield County,Pomeroy School District,SBA,ELA,8,All,11,55
Garfield County,Pomeroy School District,SBA,ELA,10,All,17,73.9
Garfield County,Pomeroy School District,SBA,MATH,3,All,17,65.3
Garfield County,Pomeroy School District,SBA,MATH,4,All,13,50
Garfield County,Pomeroy School District,SBA,MATH,5,All,13,56.5
Garfield County,Pomeroy School District,SBA,MATH,6,All,13,50
Garfield County,Pomeroy School District,SBA,MATH,7,All,14,58.3
Garfield County,Pomeroy School District,SBA,MATH,8,All,8,40
Garfield County,Pomeroy School District,SBA,MATH,10,All,9,39.1
Clallam County,Port Angeles School District,SBA,ELA,3,All,162,62.3
Clallam County,Port Angeles School District,SBA,ELA,4,All,167,58.3
Clallam County,Port Angeles School District,SBA,ELA,5,All,174,61.7
Clallam County,Port Angeles School District,SBA,ELA,6,All,161,54.5
Clallam County,Port Angeles School District,SBA,ELA,7,All,170,64.3
Clallam County,Port Angeles School District,SBA,ELA,8,All,173,62.6
Clallam County,Port Angeles School District,SBA,ELA,10,All,236,78.4
Clallam County,Port Angeles School District,SBA,MATH,3,All,183,70.1
Clallam County,Port Angeles School District,SBA,MATH,4,All,168,58.7
Clallam County,Port Angeles School District,SBA,MATH,5,All,150,53.1
Clallam County,Port Angeles School District,SBA,MATH,6,All,131,44.5
Clallam County,Port Angeles School District,SBA,MATH,7,All,130,49.2
Clallam County,Port Angeles School District,SBA,MATH,8,All,147,53
Clallam County,Port Angeles School District,SBA,MATH,10,All,141,46.8
Jefferson County,Port Townsend School District,SBA,ELA,3,All,48,60
Jefferson County,Port Townsend School District,SBA,ELA,4,All,51,56.6
Jefferson County,Port Townsend School District,SBA,ELA,5,All,55,67.9
Jefferson County,Port Townsend School District,SBA,ELA,6,All,58,61.7
Jefferson County,Port Townsend School District,SBA,ELA,7,All,76,61.7
Jefferson County,Port Townsend School District,SBA,ELA,8,All,40,50.6
Jefferson County,Port Townsend School District,SBA,ELA,10,All,68,81.9
Jefferson County,Port Townsend School District,SBA,MATH,3,All,47,58.7
Jefferson County,Port Townsend School District,SBA,MATH,4,All,52,57.7
Jefferson County,Port Townsend School District,SBA,MATH,5,All,47,57.3
