County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
King County,Auburn School District,Auburn Senior High School,SBA,MATH,11,All,64,20.9
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,3,All,22,32.8
King County,Lake Washington School District,Audubon Elementary,SBA,ELA,3,All,78,88.6
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,4,All,23,38.3
King County,Lake Washington School District,Audubon Elementary,SBA,ELA,4,All,67,79.7
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,5,All,18,37.5
King County,Lake Washington School District,Audubon Elementary,SBA,ELA,5,All,57,81.4
Spokane County,Spokane School District,Audubon Elementary,SBA,ELA,6,All,17,36.9
King County,Lake Washington School District,Audubon Elementary,SBA,MATH,3,All,82,91.1
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,3,All,31,46.2
King County,Lake Washington School District,Audubon Elementary,SBA,MATH,4,All,75,89.2
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,4,All,20,32.7
King County,Lake Washington School District,Audubon Elementary,SBA,MATH,5,All,56,80
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,5,All,9,19.1
Spokane County,Spokane School District,Audubon Elementary,SBA,MATH,6,All,14,31.1
Thurston County,Olympia School District,Avanti High School,SBA,ELA,11,All,,
Thurston County,Olympia School District,Avanti High School,SBA,MATH,11,All,,
Pierce County,Puyallup School District,Aylen Jr High,SBA,ELA,7,All,126,60.2
Pierce County,Puyallup School District,Aylen Jr High,SBA,ELA,8,All,115,55
Pierce County,Puyallup School District,Aylen Jr High,SBA,MATH,7,All,106,50.4
Pierce County,Puyallup School District,Aylen Jr High,SBA,MATH,8,All,86,40.9
King County,Seattle Public Schools,B F Day Elementary School,SBA,ELA,3,All,24,58.5
King County,Seattle Public Schools,B F Day Elementary School,SBA,ELA,4,All,31,59.6
King County,Seattle Public Schools,B F Day Elementary School,SBA,ELA,5,All,29,69
King County,Seattle Public Schools,B F Day Elementary School,SBA,MATH,3,All,22,53.6
King County,Seattle Public Schools,B F Day Elementary School,SBA,MATH,4,All,28,53.8
King County,Seattle Public Schools,B F Day Elementary School,SBA,MATH,5,All,22,52.3
Benton County,Richland School District,Badger Mountain Elementary,SBA,ELA,3,All,72,66.6
Benton County,Richland School District,Badger Mountain Elementary,SBA,ELA,4,All,54,56.8
Benton County,Richland School District,Badger Mountain Elementary,SBA,ELA,5,All,74,66
Benton County,Richland School District,Badger Mountain Elementary,SBA,MATH,3,All,79,73.8
Benton County,Richland School District,Badger Mountain Elementary,SBA,MATH,4,All,62,65.2
Benton County,Richland School District,Badger Mountain Elementary,SBA,MATH,5,All,57,50.8
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,ELA,3,All,19,39.5
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,ELA,4,All,20,39.2
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,ELA,5,All,11,23.9
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,MATH,3,All,31,64.5
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,MATH,4,All,32,62.7
King County,Seattle Public Schools,Bailey Gatzert Elementary School,SBA,MATH,5,All,8,17.3
Kitsap County,Bainbridge Island School District,Bainbridge High School,SBA,ELA,11,All,279,91.1
Kitsap County,Bainbridge Island School District,Bainbridge High School,SBA,MATH,11,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,ELA,3,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,ELA,6,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,ELA,8,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,MATH,3,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,MATH,6,All,,
Kitsap County,Bainbridge Island School District,Bainbridge Special Education Services,SBA,MATH,8,All,,
Pierce County,Tacoma School District,Baker,SBA,ELA,6,All,97,41.2
Pierce County,Tacoma School District,Baker,SBA,ELA,7,All,89,37.7
Pierce County,Tacoma School District,Baker,SBA,ELA,8,All,111,47.6
Pierce County,Tacoma School District,Baker,SBA,MATH,6,All,75,31.9
Pierce County,Tacoma School District,Baker,SBA,MATH,7,All,84,36.2
Pierce County,Tacoma School District,Baker,SBA,MATH,8,All,79,34.3
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,3,All,24,48
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,4,All,28,66.6
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,5,All,39,76.4
Spokane County,Spokane School District,Balboa Elementary,SBA,ELA,6,All,31,75.6
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,3,All,24,48
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,4,All,28,66.6
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,5,All,29,56.8
Spokane County,Spokane School District,Balboa Elementary,SBA,MATH,6,All,29,70.7
King County,Seattle Public Schools,Ballard High School,SBA,ELA,11,All,364,86.4
King County,Seattle Public Schools,Ballard High School,SBA,MATH,11,All,44,10.7
Pierce County,Puyallup School District,Ballou Jr High,SBA,ELA,6,All,65,63.7
Pierce County,Puyallup School District,Ballou Jr High,SBA,ELA,7,All,161,72.1
Pierce County,Puyallup School District,Ballou Jr High,SBA,ELA,8,All,164,64.8
Pierce County,Puyallup School District,Ballou Jr High,SBA,MATH,6,All,60,58.2
Pierce County,Puyallup School District,Ballou Jr High,SBA,MATH,7,All,131,58.7
Pierce County,Puyallup School District,Ballou Jr High,SBA,MATH,8,All,109,43
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,3,All,32,37.2
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,4,All,29,40.2
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,5,All,39,44.8
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,ELA,6,All,42,58.3
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,3,All,38,44.1
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,4,All,21,29.1
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,5,All,27,31
Franklin County,Pasco School District,Barbara McClintock STEM Elementary,SBA,MATH,6,All,23,31.9
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,ELA,3,All,18,16.5
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,ELA,4,All,47,53.4
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,ELA,5,All,41,48.2
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,MATH,3,All,37,33.9
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,MATH,4,All,45,51.1
Yakima County,Yakima School District,Barge-Lincoln Elementary School,SBA,MATH,5,All,49,57.6
Cowlitz County,Kelso School District,Barnes Elementary,SBA,ELA,3,All,22,41.5
Cowlitz County,Kelso School District,Barnes Elementary,SBA,ELA,4,All,40,56.3
Cowlitz County,Kelso School District,Barnes Elementary,SBA,ELA,5,All,34,61.8
Cowlitz County,Kelso School District,Barnes Elementary,SBA,MATH,3,All,28,54.9
Cowlitz County,Kelso School District,Barnes Elementary,SBA,MATH,4,All,35,50.7
Cowlitz County,Kelso School District,Barnes Elementary,SBA,MATH,5,All,23,41.8
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,3,All,11,16.9
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,4,All,10,19.6
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,5,All,11,18.3
Franklin County,North Franklin School District,Basin City Elem,SBA,ELA,6,All,14,22.2
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,3,All,20,30.7
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,4,All,14,27.4
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,5,All,10,16.6
Franklin County,North Franklin School District,Basin City Elem,SBA,MATH,6,All,12,19
Pierce County,Bates Technical College,Bates Technical High School,SBA,ELA,11,All,,
Pierce County,Bates Technical College,Bates Technical High School,SBA,MATH,11,All,,
Clark County,Battle Ground School District,Battle Ground High School,SBA,ELA,11,All,364,74.5
Clark County,Battle Ground School District,Battle Ground High School,SBA,MATH,11,All,127,27.1
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,3,All,24,45.2
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,4,All,34,50.7
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,5,All,36,62
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,6,All,35,56.4
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,7,All,37,68.5
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,ELA,8,All,32,60.3
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,3,All,29,54.7
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,4,All,26,38.8
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,5,All,26,44.8
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,6,All,28,45.1
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,7,All,31,57.4
Skagit County,Burlington-Edison School District,Bay View Elementary,SBA,MATH,8,All,27,50.9
Whatcom County,Ferndale School District,Beach Elem,SBA,ELA,3,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,ELA,4,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,ELA,5,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,MATH,3,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,MATH,4,All,,
Whatcom County,Ferndale School District,Beach Elem,SBA,MATH,5,All,,
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,ELA,3,All,32,62.7
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,ELA,4,All,29,65.9
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,ELA,5,All,,
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,MATH,3,All,39,78
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,MATH,4,All,21,47.7
Pierce County,Clover Park School District,Beachwood Elementary School,SBA,MATH,5,All,,
Grays Harbor County,Montesano School District,Beacon Avenue Elementary School,SBA,ELA,3,All,69,63.8
Grays Harbor County,Montesano School District,Beacon Avenue Elementary School,SBA,MATH,3,All,73,67.5
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,ELA,3,All,56,64.3
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,ELA,4,All,52,60.4
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,ELA,5,All,63,54.7
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,MATH,3,All,54,61.3
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,MATH,4,All,37,42.5
Cowlitz County,Kelso School District,Beacon Hill Elementary,SBA,MATH,5,All,56,48.2
King County,Seattle Public Schools,Beacon Hill International School,SBA,ELA,3,All,39,48.1
King County,Seattle Public Schools,Beacon Hill International School,SBA,ELA,4,All,34,52.3
King County,Seattle Public Schools,Beacon Hill International School,SBA,ELA,5,All,55,75.3
King County,Seattle Public Schools,Beacon Hill International School,SBA,MATH,3,All,49,59.7
King County,Seattle Public Schools,Beacon Hill International School,SBA,MATH,4,All,48,72.7
King County,Seattle Public Schools,Beacon Hill International School,SBA,MATH,5,All,42,57.5
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,3,All,63,82.8
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,4,All,,
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,5,All,69,89.6
King County,Northshore School District,Bear Creek Elementary,SBA,ELA,6,All,65,86.6
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,3,All,61,80.2
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,4,All,70,92.1
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,5,All,60,77.9
King County,Northshore School District,Bear Creek Elementary,SBA,MATH,6,All,62,82.6
King County,Issaquah School District,Beaver Lake Middle School,SBA,ELA,6,All,228,84.1
King County,Issaquah School District,Beaver Lake Middle School,SBA,ELA,7,All,245,85
King County,Issaquah School District,Beaver Lake Middle School,SBA,ELA,8,All,233,80
King County,Issaquah School District,Beaver Lake Middle School,SBA,MATH,6,All,197,72.9
King County,Issaquah School District,Beaver Lake Middle School,SBA,MATH,7,All,226,78.7
King County,Issaquah School District,Beaver Lake Middle School,SBA,MATH,8,All,227,78
Chelan County,Cascade School District,Beaver Valley School,SBA,ELA,3,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,ELA,4,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,MATH,3,All,,
Chelan County,Cascade School District,Beaver Valley School,SBA,MATH,4,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,ELA,3,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,ELA,4,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,ELA,6,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,ELA,8,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,MATH,3,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,MATH,4,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,MATH,6,All,,
Grant County,Ephrata School District,Beezley Springs Elementary,SBA,MATH,8,All,,
Mason County,North Mason School District,Belfair Elementary,SBA,ELA,3,All,34,41.9
Mason County,North Mason School District,Belfair Elementary,SBA,ELA,4,All,31,43
Mason County,North Mason School District,Belfair Elementary,SBA,ELA,5,All,30,41.6
Mason County,North Mason School District,Belfair Elementary,SBA,MATH,3,All,46,56.7
Mason County,North Mason School District,Belfair Elementary,SBA,MATH,4,All,31,43
Mason County,North Mason School District,Belfair Elementary,SBA,MATH,5,All,34,46.5
King County,Lake Washington School District,Bell Elementary,SBA,ELA,3,All,55,71.4
King County,Lake Washington School District,Bell Elementary,SBA,ELA,4,All,35,70
King County,Lake Washington School District,Bell Elementary,SBA,ELA,5,All,40,70.1
King County,Lake Washington School District,Bell Elementary,SBA,MATH,3,All,59,76.6
King County,Lake Washington School District,Bell Elementary,SBA,MATH,4,All,30,60
King County,Lake Washington School District,Bell Elementary,SBA,MATH,5,All,27,47.3
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,6,All,54,71
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,7,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,8,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,ELA,11,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,6,All,48,63.1
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,7,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,8,All,,
King County,Bellevue School District,Bellevue Big Picture School,SBA,MATH,11,All,,
King County,Bellevue School District,Bellevue High School,SBA,ELA,11,All,381,90
King County,Bellevue School District,Bellevue High School,SBA,MATH,11,All,25,6
Whatcom County,Bellingham School District,Bellingham Family Partnership Program,SBA,ELA,3,All,,
