County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
King County,Issaquah School District,Maywood Middle School,SBA,MATH,8,All,287,73.9
King County,Lake Washington School District,Mcauliffe Elementary,SBA,ELA,3,All,68,89.4
King County,Lake Washington School District,Mcauliffe Elementary,SBA,ELA,4,All,87,87
King County,Lake Washington School District,Mcauliffe Elementary,SBA,ELA,5,All,73,86.9
King County,Lake Washington School District,Mcauliffe Elementary,SBA,MATH,3,All,70,90.9
King County,Lake Washington School District,Mcauliffe Elementary,SBA,MATH,4,All,82,82.8
King County,Lake Washington School District,Mcauliffe Elementary,SBA,MATH,5,All,72,85.7
Pierce County,Tacoma School District,McCarver,SBA,ELA,3,All,23,34.3
Pierce County,Tacoma School District,McCarver,SBA,ELA,4,All,20,29.8
Pierce County,Tacoma School District,McCarver,SBA,ELA,5,All,29,48.3
Pierce County,Tacoma School District,McCarver,SBA,MATH,3,All,19,28.3
Pierce County,Tacoma School District,McCarver,SBA,MATH,4,All,13,19.4
Pierce County,Tacoma School District,McCarver,SBA,MATH,5,All,11,18.3
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,ELA,3,All,16,48.4
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,ELA,4,All,14,48.2
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,ELA,5,All,25,69.4
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,ELA,6,All,10,28.5
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,ELA,7,All,18,60
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,ELA,8,All,13,43.3
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,MATH,3,All,18,54.5
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,MATH,4,All,12,41.3
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,MATH,5,All,17,47.2
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,MATH,6,All,6,17.1
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,MATH,7,All,8,26.6
Grays Harbor County,McCleary School District,Mccleary Elem,SBA,MATH,8,All,6,20
Yakima County,Grandview School District,Mcclure Elementary School,SBA,ELA,3,All,29,28.7
Yakima County,Grandview School District,Mcclure Elementary School,SBA,ELA,4,All,48,39
Yakima County,Grandview School District,Mcclure Elementary School,SBA,ELA,5,All,49,37.6
Yakima County,Grandview School District,Mcclure Elementary School,SBA,MATH,3,All,44,44
Yakima County,Grandview School District,Mcclure Elementary School,SBA,MATH,4,All,59,47.9
Yakima County,Grandview School District,Mcclure Elementary School,SBA,MATH,5,All,39,30
Yakima County,Yakima School District,Mcclure Elementary School Yakima,SBA,ELA,3,All,20,19.2
Yakima County,Yakima School District,Mcclure Elementary School Yakima,SBA,ELA,4,All,26,29.5
Yakima County,Yakima School District,Mcclure Elementary School Yakima,SBA,ELA,5,All,34,38.6
Yakima County,Yakima School District,Mcclure Elementary School Yakima,SBA,MATH,3,All,34,32.6
Yakima County,Yakima School District,Mcclure Elementary School Yakima,SBA,MATH,4,All,22,25
Yakima County,Yakima School District,Mcclure Elementary School Yakima,SBA,MATH,5,All,34,38.6
King County,Seattle Public Schools,McClure Middle School,SBA,ELA,6,All,150,77.7
King County,Seattle Public Schools,McClure Middle School,SBA,ELA,7,All,142,80.6
King County,Seattle Public Schools,McClure Middle School,SBA,ELA,8,All,132,75
King County,Seattle Public Schools,McClure Middle School,SBA,MATH,6,All,116,60.4
King County,Seattle Public Schools,McClure Middle School,SBA,MATH,7,All,111,63
King County,Seattle Public Schools,McClure Middle School,SBA,MATH,8,All,104,58.7
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,ELA,3,All,23,37
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,ELA,4,All,23,36.5
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,ELA,5,All,27,52.9
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,ELA,6,All,24,60
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,MATH,3,All,24,38.7
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,MATH,4,All,29,46
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,MATH,5,All,22,43.1
Grays Harbor County,Aberdeen School District,McDermoth Elementary,SBA,MATH,6,All,18,45
Spokane County,Central Valley School District,McDonald Elementary School,SBA,ELA,3,All,31,48.4
Spokane County,Central Valley School District,McDonald Elementary School,SBA,ELA,4,All,29,63
Spokane County,Central Valley School District,McDonald Elementary School,SBA,ELA,5,All,33,67.3
Spokane County,Central Valley School District,McDonald Elementary School,SBA,MATH,3,All,32,50
Spokane County,Central Valley School District,McDonald Elementary School,SBA,MATH,4,All,29,63
Spokane County,Central Valley School District,McDonald Elementary School,SBA,MATH,5,All,30,61.2
King County,Seattle Public Schools,McDonald International School,SBA,ELA,3,All,79,85.8
King County,Seattle Public Schools,McDonald International School,SBA,ELA,4,All,69,90.7
King County,Seattle Public Schools,McDonald International School,SBA,ELA,5,All,64,92.7
King County,Seattle Public Schools,McDonald International School,SBA,MATH,3,All,60,65.2
King County,Seattle Public Schools,McDonald International School,SBA,MATH,4,All,50,65.7
King County,Seattle Public Schools,McDonald International School,SBA,MATH,5,All,58,84
Adams County,Othello School District,McFarland Middle School,SBA,ELA,6,All,100,29.6
Adams County,Othello School District,McFarland Middle School,SBA,ELA,7,All,94,32
Adams County,Othello School District,McFarland Middle School,SBA,ELA,8,All,109,36.2
Adams County,Othello School District,McFarland Middle School,SBA,MATH,6,All,75,22.1
Adams County,Othello School District,McFarland Middle School,SBA,MATH,7,All,78,26.6
Adams County,Othello School District,McFarland Middle School,SBA,MATH,8,All,91,30.2
King County,Seattle Public Schools,McGilvra Elementary School,SBA,ELA,3,All,34,79
King County,Seattle Public Schools,McGilvra Elementary School,SBA,ELA,4,All,37,84
King County,Seattle Public Schools,McGilvra Elementary School,SBA,ELA,5,All,47,88.6
King County,Seattle Public Schools,McGilvra Elementary School,SBA,MATH,3,All,37,86
King County,Seattle Public Schools,McGilvra Elementary School,SBA,MATH,4,All,33,75
King County,Seattle Public Schools,McGilvra Elementary School,SBA,MATH,5,All,37,69.8
Thurston County,Yelm School District,McKenna Elementary,SBA,ELA,3,All,40,53.3
Thurston County,Yelm School District,McKenna Elementary,SBA,ELA,4,All,37,56
Thurston County,Yelm School District,McKenna Elementary,SBA,ELA,5,All,32,52.4
Thurston County,Yelm School District,McKenna Elementary,SBA,ELA,6,All,41,51.2
Thurston County,Yelm School District,McKenna Elementary,SBA,MATH,3,All,33,44
Thurston County,Yelm School District,McKenna Elementary,SBA,MATH,4,All,30,45.4
Thurston County,Yelm School District,McKenna Elementary,SBA,MATH,5,All,30,49.1
Thurston County,Yelm School District,McKenna Elementary,SBA,MATH,6,All,36,45.5
Thurston County,Olympia School District,McKenny Elementary,SBA,ELA,3,All,36,58
Thurston County,Olympia School District,McKenny Elementary,SBA,ELA,4,All,45,75
Thurston County,Olympia School District,McKenny Elementary,SBA,ELA,5,All,47,77
Thurston County,Olympia School District,McKenny Elementary,SBA,MATH,3,All,44,69.8
Thurston County,Olympia School District,McKenny Elementary,SBA,MATH,4,All,43,71.6
Thurston County,Olympia School District,McKenny Elementary,SBA,MATH,5,All,40,65.5
Yakima County,Yakima School District,Mckinley Elementary School,SBA,ELA,3,All,24,31.1
Yakima County,Yakima School District,Mckinley Elementary School,SBA,ELA,4,All,26,30.2
Yakima County,Yakima School District,Mckinley Elementary School,SBA,ELA,5,All,36,41.3
Yakima County,Yakima School District,Mckinley Elementary School,SBA,MATH,3,All,34,43.5
Yakima County,Yakima School District,Mckinley Elementary School,SBA,MATH,4,All,26,30.2
Yakima County,Yakima School District,Mckinley Elementary School,SBA,MATH,5,All,22,25.2
King County,Renton School District,McKnight Middle School,SBA,ELA,6,All,249,57.3
King County,Renton School District,McKnight Middle School,SBA,ELA,7,All,301,69.6
King County,Renton School District,McKnight Middle School,SBA,ELA,8,All,274,68.1
King County,Renton School District,McKnight Middle School,SBA,MATH,6,All,207,47.6
King County,Renton School District,McKnight Middle School,SBA,MATH,7,All,270,62.3
King County,Renton School District,McKnight Middle School,SBA,MATH,8,All,210,52.2
Thurston County,Olympia School District,McLane Elementary School,SBA,ELA,3,All,31,64.5
Thurston County,Olympia School District,McLane Elementary School,SBA,ELA,4,All,30,66.6
Thurston County,Olympia School District,McLane Elementary School,SBA,ELA,5,All,48,69.5
Thurston County,Olympia School District,McLane Elementary School,SBA,MATH,3,All,33,70.2
Thurston County,Olympia School District,McLane Elementary School,SBA,MATH,4,All,31,68.8
Thurston County,Olympia School District,McLane Elementary School,SBA,MATH,5,All,44,62.8
Clark County,Vancouver School District,Mcloughlin Middle School,SBA,ELA,6,All,105,33.2
Franklin County,Pasco School District,Mcloughlin Middle School,SBA,ELA,6,All,,
Clark County,Vancouver School District,Mcloughlin Middle School,SBA,ELA,7,All,112,34.1
Franklin County,Pasco School District,Mcloughlin Middle School,SBA,ELA,7,All,342,57.3
Clark County,Vancouver School District,Mcloughlin Middle School,SBA,ELA,8,All,109,37.3
Franklin County,Pasco School District,Mcloughlin Middle School,SBA,ELA,8,All,290,47.6
Clark County,Vancouver School District,Mcloughlin Middle School,SBA,MATH,6,All,91,28.7
Franklin County,Pasco School District,Mcloughlin Middle School,SBA,MATH,6,All,,
Clark County,Vancouver School District,Mcloughlin Middle School,SBA,MATH,7,All,72,21.9
Franklin County,Pasco School District,Mcloughlin Middle School,SBA,MATH,7,All,264,44.3
Clark County,Vancouver School District,Mcloughlin Middle School,SBA,MATH,8,All,66,22.9
Franklin County,Pasco School District,Mcloughlin Middle School,SBA,MATH,8,All,224,36.4
King County,Highline School District,McMicken Heights Elementary,SBA,ELA,3,All,29,34.5
King County,Highline School District,McMicken Heights Elementary,SBA,ELA,4,All,22,27.1
King County,Highline School District,McMicken Heights Elementary,SBA,ELA,5,All,26,37.1
King County,Highline School District,McMicken Heights Elementary,SBA,ELA,6,All,19,35.8
King County,Highline School District,McMicken Heights Elementary,SBA,MATH,3,All,30,35.7
King County,Highline School District,McMicken Heights Elementary,SBA,MATH,4,All,28,34.5
King County,Highline School District,McMicken Heights Elementary,SBA,MATH,5,All,21,30
King County,Highline School District,McMicken Heights Elementary,SBA,MATH,6,All,14,26.4
King County,Vashon Island School District,McMurray Middle School,SBA,ELA,6,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,ELA,7,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,ELA,8,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,MATH,6,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,MATH,7,All,,
King County,Vashon Island School District,McMurray Middle School,SBA,MATH,8,All,,
Spokane County,Mead School District,Mead Alternative High School,SBA,ELA,11,All,,
Spokane County,Mead School District,Mead Alternative High School,SBA,MATH,11,All,,
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,ELA,3,All,13,50
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,ELA,4,All,19,54.2
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,ELA,5,All,18,64.2
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,ELA,6,All,14,56
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,ELA,7,All,25,64.1
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,ELA,8,All,17,80.9
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,ELA,11,All,35,83.3
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,MATH,3,All,12,46.1
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,MATH,4,All,10,28.5
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,MATH,5,All,9,32.1
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,MATH,6,All,8,30.7
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,MATH,7,All,18,46.1
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,MATH,8,All,10,47.6
Spokane County,Mead School District,Mead Education Partnership Prog,SBA,MATH,11,All,,
King County,Lake Washington School District,Mead Elementary,SBA,ELA,3,All,87,90.6
King County,Lake Washington School District,Mead Elementary,SBA,ELA,4,All,95,87.1
King County,Lake Washington School District,Mead Elementary,SBA,ELA,5,All,89,85.5
King County,Lake Washington School District,Mead Elementary,SBA,MATH,3,All,87,90.6
King County,Lake Washington School District,Mead Elementary,SBA,MATH,4,All,103,94.4
King County,Lake Washington School District,Mead Elementary,SBA,MATH,5,All,81,77.8
,,Mead Open Doors,SBA,ELA,11,All,,
,,Mead Open Doors,SBA,MATH,11,All,,
Spokane County,Mead School District,Mead Senior High School,SBA,ELA,11,All,335,81.5
Spokane County,Mead School District,Mead Senior High School,SBA,MATH,11,All,221,53.9
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,3,All,44,51.7
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,4,All,59,75.6
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,5,All,60,71.4
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,ELA,6,All,55,72.3
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,3,All,49,57.6
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,4,All,60,76.9
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,5,All,61,72.6
Spokane County,Mead School District,Meadow Ridge Elementary,SBA,MATH,6,All,59,77.6
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,3,All,32,45
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,4,All,31,43
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,5,All,29,40.2
King County,Kent School District,Meadow Ridge Elementary School,SBA,ELA,6,All,24,48.9
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,3,All,35,48.6
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,4,All,31,42.4
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,5,All,20,27.7
King County,Kent School District,Meadow Ridge Elementary School,SBA,MATH,6,All,16,33.3
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,3,All,41,58.5
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,4,All,32,50
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,5,All,38,52.7
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,ELA,6,All,38,58.4
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,3,All,42,59.1
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,4,All,37,57.8
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,5,All,34,47.2
Snohomish County,Edmonds School District,Meadowdale Elementary,SBA,MATH,6,All,43,65.1
Snohomish County,Edmonds School District,Meadowdale High School,SBA,ELA,11,All,351,82.2
Snohomish County,Edmonds School District,Meadowdale High School,SBA,MATH,11,All,148,34.8
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,ELA,7,All,222,59.5
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,ELA,8,All,233,61.9
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,MATH,7,All,183,49
Snohomish County,Edmonds School District,Meadowdale Middle School,SBA,MATH,8,All,203,53.9
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,ELA,3,All,68,64.1
Thurston County,North Thurston Public Schools,Meadows Elementary,SBA,ELA,4,All,59,54.6
