County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Yakima County,Wapato School District,Wapato Middle School,SBA,MATH,7,All,68,25.2
Yakima County,Wapato School District,Wapato Middle School,SBA,MATH,8,All,65,26.2
Grant County,Warden School District,Warden Elementary,SBA,ELA,3,All,19,23.7
Grant County,Warden School District,Warden Elementary,SBA,ELA,4,All,35,47.2
Grant County,Warden School District,Warden Elementary,SBA,ELA,5,All,40,46.5
Grant County,Warden School District,Warden Elementary,SBA,MATH,3,All,29,36.2
Grant County,Warden School District,Warden Elementary,SBA,MATH,4,All,36,48.6
Grant County,Warden School District,Warden Elementary,SBA,MATH,5,All,36,41.8
Grant County,Warden School District,Warden High School,SBA,ELA,10,All,30,44.7
Grant County,Warden School District,Warden High School,SBA,MATH,10,All,11,16.4
Grant County,Warden School District,Warden Middle School,SBA,ELA,6,All,34,38.2
Grant County,Warden School District,Warden Middle School,SBA,ELA,7,All,23,34.8
Grant County,Warden School District,Warden Middle School,SBA,ELA,8,All,24,34.7
Grant County,Warden School District,Warden Middle School,SBA,MATH,6,All,25,28
Grant County,Warden School District,Warden Middle School,SBA,MATH,7,All,18,27.6
Grant County,Warden School District,Warden Middle School,SBA,MATH,8,All,12,17.3
,,Washington Connections Academy,SBA,ELA,10,All,34,51.5
,,Washington Connections Academy,SBA,ELA,3,All,,
,,Washington Connections Academy,SBA,ELA,4,All,42,48.8
,,Washington Connections Academy,SBA,ELA,5,All,34,41.4
,,Washington Connections Academy,SBA,ELA,6,All,46,34.8
,,Washington Connections Academy,SBA,ELA,7,All,64,42.6
,,Washington Connections Academy,SBA,ELA,8,All,75,35.7
,,Washington Connections Academy,SBA,MATH,10,All,12,18.1
,,Washington Connections Academy,SBA,MATH,3,All,,
,,Washington Connections Academy,SBA,MATH,4,All,37,43
,,Washington Connections Academy,SBA,MATH,5,All,20,24.3
,,Washington Connections Academy,SBA,MATH,6,All,41,31.2
,,Washington Connections Academy,SBA,MATH,7,All,41,27.3
,,Washington Connections Academy,SBA,MATH,8,All,39,18.5
Yakima County,Sunnyside School District,Washington Elementary,SBA,ELA,3,All,51,36.4
Pierce County,Tacoma School District,Washington Elementary,SBA,ELA,3,All,59,81.9
Clark County,Vancouver School District,Washington Elementary,SBA,ELA,3,All,18,29.5
Yakima County,Sunnyside School District,Washington Elementary,SBA,ELA,4,All,74,61.6
Pierce County,Tacoma School District,Washington Elementary,SBA,ELA,4,All,61,77.2
Clark County,Vancouver School District,Washington Elementary,SBA,ELA,4,All,23,41
Yakima County,Sunnyside School District,Washington Elementary,SBA,ELA,5,All,60,43.4
Pierce County,Tacoma School District,Washington Elementary,SBA,ELA,5,All,66,73.3
Clark County,Vancouver School District,Washington Elementary,SBA,ELA,5,All,27,38.5
Yakima County,Sunnyside School District,Washington Elementary,SBA,MATH,3,All,55,39.2
Pierce County,Tacoma School District,Washington Elementary,SBA,MATH,3,All,57,79.1
Clark County,Vancouver School District,Washington Elementary,SBA,MATH,3,All,14,22.9
Yakima County,Sunnyside School District,Washington Elementary,SBA,MATH,4,All,75,60.9
Pierce County,Tacoma School District,Washington Elementary,SBA,MATH,4,All,48,60.7
Clark County,Vancouver School District,Washington Elementary,SBA,MATH,4,All,23,41
Yakima County,Sunnyside School District,Washington Elementary,SBA,MATH,5,All,75,54.7
Pierce County,Tacoma School District,Washington Elementary,SBA,MATH,5,All,63,70
Clark County,Vancouver School District,Washington Elementary,SBA,MATH,5,All,19,27.1
King County,Auburn School District,Washington Elementary School,SBA,ELA,3,All,44,51.7
Benton County,Kennewick School District,Washington Elementary School,SBA,ELA,3,All,33,49.2
Skagit County,Mount Vernon School District,Washington Elementary School,SBA,ELA,3,All,25,41.6
Chelan County,Wenatchee School District,Washington Elementary School,SBA,ELA,3,All,70,72.9
King County,Auburn School District,Washington Elementary School,SBA,ELA,4,All,48,47.5
Lewis County,Centralia School District,Washington Elementary School,SBA,ELA,4,All,54,45.3
Benton County,Kennewick School District,Washington Elementary School,SBA,ELA,4,All,58,56.8
Skagit County,Mount Vernon School District,Washington Elementary School,SBA,ELA,4,All,39,48.1
Chelan County,Wenatchee School District,Washington Elementary School,SBA,ELA,4,All,66,67.3
King County,Auburn School District,Washington Elementary School,SBA,ELA,5,All,,
Lewis County,Centralia School District,Washington Elementary School,SBA,ELA,5,All,,
Benton County,Kennewick School District,Washington Elementary School,SBA,ELA,5,All,49,57.6
Skagit County,Mount Vernon School District,Washington Elementary School,SBA,ELA,5,All,23,31.5
Chelan County,Wenatchee School District,Washington Elementary School,SBA,ELA,5,All,53,57.6
Lewis County,Centralia School District,Washington Elementary School,SBA,ELA,6,All,59,45.7
King County,Auburn School District,Washington Elementary School,SBA,MATH,3,All,44,51.1
Benton County,Kennewick School District,Washington Elementary School,SBA,MATH,3,All,30,44.1
Skagit County,Mount Vernon School District,Washington Elementary School,SBA,MATH,3,All,31,51.6
Chelan County,Wenatchee School District,Washington Elementary School,SBA,MATH,3,All,70,73.6
King County,Auburn School District,Washington Elementary School,SBA,MATH,4,All,41,40.5
Lewis County,Centralia School District,Washington Elementary School,SBA,MATH,4,All,62,52.1
Benton County,Kennewick School District,Washington Elementary School,SBA,MATH,4,All,44,43.1
Skagit County,Mount Vernon School District,Washington Elementary School,SBA,MATH,4,All,46,56
Chelan County,Wenatchee School District,Washington Elementary School,SBA,MATH,4,All,66,67.3
King County,Auburn School District,Washington Elementary School,SBA,MATH,5,All,,
Lewis County,Centralia School District,Washington Elementary School,SBA,MATH,5,All,,
Benton County,Kennewick School District,Washington Elementary School,SBA,MATH,5,All,23,27
Skagit County,Mount Vernon School District,Washington Elementary School,SBA,MATH,5,All,24,32.8
Chelan County,Wenatchee School District,Washington Elementary School,SBA,MATH,5,All,50,54.3
Lewis County,Centralia School District,Washington Elementary School,SBA,MATH,6,All,53,41.4
Pierce County,Franklin Pierce School District,Washington High School,SBA,ELA,10,All,128,56.8
Pierce County,Franklin Pierce School District,Washington High School,SBA,MATH,10,All,50,22.1
Thurston County,Olympia School District,Washington Middle School,SBA,ELA,5,All,,
Thurston County,Olympia School District,Washington Middle School,SBA,ELA,6,All,211,82.7
King County,Seattle Public Schools,Washington Middle School,SBA,ELA,6,All,149,70.2
Yakima County,Yakima School District,Washington Middle School,SBA,ELA,6,All,74,28.1
Thurston County,Olympia School District,Washington Middle School,SBA,ELA,7,All,212,81.2
King County,Seattle Public Schools,Washington Middle School,SBA,ELA,7,All,154,71.2
Yakima County,Yakima School District,Washington Middle School,SBA,ELA,7,All,79,33.4
Thurston County,Olympia School District,Washington Middle School,SBA,ELA,8,All,237,82.5
King County,Seattle Public Schools,Washington Middle School,SBA,ELA,8,All,202,74.8
Yakima County,Yakima School District,Washington Middle School,SBA,ELA,8,All,67,28.7
Thurston County,Olympia School District,Washington Middle School,SBA,MATH,5,All,,
Thurston County,Olympia School District,Washington Middle School,SBA,MATH,6,All,172,67.4
King County,Seattle Public Schools,Washington Middle School,SBA,MATH,6,All,143,67.7
Yakima County,Yakima School District,Washington Middle School,SBA,MATH,6,All,103,39.4
Thurston County,Olympia School District,Washington Middle School,SBA,MATH,7,All,201,77
King County,Seattle Public Schools,Washington Middle School,SBA,MATH,7,All,145,67.4
Yakima County,Yakima School District,Washington Middle School,SBA,MATH,7,All,85,36
Thurston County,Olympia School District,Washington Middle School,SBA,MATH,8,All,224,78
King County,Seattle Public Schools,Washington Middle School,SBA,MATH,8,All,182,67.4
Yakima County,Yakima School District,Washington Middle School,SBA,MATH,8,All,61,26.2
,,Washington State School for the Blind,SBA,ELA,10,All,,
,,Washington State School for the Blind,SBA,ELA,6,All,,
,,Washington State School for the Blind,SBA,ELA,7,All,,
,,Washington State School for the Blind,SBA,ELA,8,All,,
,,Washington State School for the Blind,SBA,MATH,10,All,,
,,Washington State School for the Blind,SBA,MATH,6,All,,
,,Washington State School for the Blind,SBA,MATH,7,All,,
,,Washington State School for the Blind,SBA,MATH,8,All,,
,,Washington State School for the Deaf,SBA,ELA,10,All,,
,,Washington State School for the Deaf,SBA,ELA,3,All,,
,,Washington State School for the Deaf,SBA,ELA,4,All,,
,,Washington State School for the Deaf,SBA,ELA,5,All,,
,,Washington State School for the Deaf,SBA,ELA,6,All,,
,,Washington State School for the Deaf,SBA,ELA,7,All,,
,,Washington State School for the Deaf,SBA,ELA,8,All,,
,,Washington State School for the Deaf,SBA,MATH,10,All,,
,,Washington State School for the Deaf,SBA,MATH,3,All,,
,,Washington State School for the Deaf,SBA,MATH,4,All,,
,,Washington State School for the Deaf,SBA,MATH,5,All,,
,,Washington State School for the Deaf,SBA,MATH,6,All,,
,,Washington State School for the Deaf,SBA,MATH,7,All,,
,,Washington State School for the Deaf,SBA,MATH,8,All,,
,,Washington Virtual Academy Omak Elementary,SBA,ELA,3,All,94,46.3
,,Washington Virtual Academy Omak Elementary,SBA,ELA,4,All,81,42.1
,,Washington Virtual Academy Omak Elementary,SBA,ELA,5,All,106,46.4
,,Washington Virtual Academy Omak Elementary,SBA,MATH,3,All,56,27.7
,,Washington Virtual Academy Omak Elementary,SBA,MATH,4,All,66,34.3
,,Washington Virtual Academy Omak Elementary,SBA,MATH,5,All,51,22.1
,,Washington Virtual Academy Omak High School,SBA,ELA,10,All,234,74.2
,,Washington Virtual Academy Omak High School,SBA,MATH,10,All,90,28.5
,,Washington Virtual Academy Omak Middle School,SBA,ELA,6,All,120,40
,,Washington Virtual Academy Omak Middle School,SBA,ELA,7,All,204,51.3
,,Washington Virtual Academy Omak Middle School,SBA,ELA,8,All,251,51.2
,,Washington Virtual Academy Omak Middle School,SBA,MATH,6,All,88,29.3
,,Washington Virtual Academy Omak Middle School,SBA,MATH,7,All,134,33.7
,,Washington Virtual Academy Omak Middle School,SBA,MATH,8,All,125,25.5
,,Washington Youth Academy,SBA,ELA,10,All,,
,,Washington Youth Academy,SBA,MATH,10,All,,
Clark County,Washougal School District,Washougal High School,SBA,ELA,10,All,181,74.1
Clark County,Washougal School District,Washougal High School,SBA,ELA,8,All,,
Clark County,Washougal School District,Washougal High School,SBA,MATH,10,All,84,34.4
Clark County,Washougal School District,Washougal High School,SBA,MATH,8,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,ELA,10,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,ELA,3,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,ELA,4,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,ELA,5,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,ELA,7,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,ELA,8,All,5,50
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,MATH,10,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,MATH,3,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,MATH,4,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,MATH,5,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,MATH,7,All,,
Adams County,Washtucna School District,Washtucna Elementary/High School,SBA,MATH,8,All,2,20
Douglas County,Waterville School District,Waterville Elementary,SBA,ELA,3,All,13,54.1
Douglas County,Waterville School District,Waterville Elementary,SBA,ELA,4,All,7,41.1
Douglas County,Waterville School District,Waterville Elementary,SBA,ELA,5,All,11,52.3
Douglas County,Waterville School District,Waterville Elementary,SBA,MATH,3,All,15,62.5
Douglas County,Waterville School District,Waterville Elementary,SBA,MATH,4,All,6,35.2
Douglas County,Waterville School District,Waterville Elementary,SBA,MATH,5,All,8,38
Douglas County,Waterville School District,Waterville High School,SBA,ELA,10,All,,
Douglas County,Waterville School District,Waterville High School,SBA,ELA,6,All,3,23
Douglas County,Waterville School District,Waterville High School,SBA,ELA,7,All,7,46.6
Douglas County,Waterville School District,Waterville High School,SBA,ELA,8,All,8,50
Douglas County,Waterville School District,Waterville High School,SBA,MATH,10,All,,
Douglas County,Waterville School District,Waterville High School,SBA,MATH,6,All,3,23
Douglas County,Waterville School District,Waterville High School,SBA,MATH,7,All,7,46.6
Douglas County,Waterville School District,Waterville High School,SBA,MATH,8,All,5,31.2
Klickitat County,White Salmon Valley School District,Wayne M Henkle Middle School,SBA,ELA,7,All,48,61.5
Klickitat County,White Salmon Valley School District,Wayne M Henkle Middle School,SBA,ELA,8,All,46,49.4
Klickitat County,White Salmon Valley School District,Wayne M Henkle Middle School,SBA,MATH,7,All,47,60.2
Klickitat County,White Salmon Valley School District,Wayne M Henkle Middle School,SBA,MATH,8,All,36,38.7
King County,Seattle Public Schools,Wedgwood Elementary School,SBA,ELA,3,All,65,82.2
King County,Seattle Public Schools,Wedgwood Elementary School,SBA,ELA,4,All,75,88.2
King County,Seattle Public Schools,Wedgwood Elementary School,SBA,ELA,5,All,66,88
King County,Seattle Public Schools,Wedgwood Elementary School,SBA,MATH,3,All,61,78.2
King County,Seattle Public Schools,Wedgwood Elementary School,SBA,MATH,4,All,72,84.7
King County,Seattle Public Schools,Wedgwood Elementary School,SBA,MATH,5,All,59,78.6
King County,Northshore School District,Wellington Elementary,SBA,ELA,3,All,46,60.5
King County,Northshore School District,Wellington Elementary,SBA,ELA,4,All,70,82.3
King County,Northshore School District,Wellington Elementary,SBA,ELA,5,All,72,80.8
King County,Northshore School District,Wellington Elementary,SBA,MATH,3,All,54,70.1
King County,Northshore School District,Wellington Elementary,SBA,MATH,4,All,73,85.8
King County,Northshore School District,Wellington Elementary,SBA,MATH,5,All,72,80
Stevens County,Wellpinit School District,Wellpinit Alliance High School,SBA,ELA,10,All,,
Stevens County,Wellpinit School District,Wellpinit Alliance High School,SBA,MATH,10,All,,
Stevens County,Wellpinit School District,Wellpinit Elementary School,SBA,ELA,3,All,13,31.7
Stevens County,Wellpinit School District,Wellpinit Elementary School,SBA,ELA,4,All,5,19.2
Stevens County,Wellpinit School District,Wellpinit Elementary School,SBA,ELA,5,All,5,17.2
Stevens County,Wellpinit School District,Wellpinit Elementary School,SBA,MATH,3,All,7,16.6
Stevens County,Wellpinit School District,Wellpinit Elementary School,SBA,MATH,4,All,2,7.6
Stevens County,Wellpinit School District,Wellpinit Elementary School,SBA,MATH,5,All,4,13.7
,,Wellpinit Fort Simcoe SEA,SBA,ELA,10,All,,
,,Wellpinit Fort Simcoe SEA,SBA,MATH,10,All,,
Stevens County,Wellpinit School District,Wellpinit High School,SBA,ELA,10,All,,
Stevens County,Wellpinit School District,Wellpinit High School,SBA,MATH,10,All,,
Stevens County,Wellpinit School District,Wellpinit Middle School,SBA,ELA,6,All,6,28.5
Stevens County,Wellpinit School District,Wellpinit Middle School,SBA,ELA,7,All,11,36.6
Stevens County,Wellpinit School District,Wellpinit Middle School,SBA,ELA,8,All,2,10.5
Stevens County,Wellpinit School District,Wellpinit Middle School,SBA,MATH,6,All,4,19
Stevens County,Wellpinit School District,Wellpinit Middle School,SBA,MATH,7,All,9,30
Stevens County,Wellpinit School District,Wellpinit Middle School,SBA,MATH,8,All,1,5.2
Chelan County,Wenatchee School District,Wenatchee High School,SBA,ELA,10,All,298,58.8
